Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
10;02;01;06;00;000;RENTAS DE LA PROPIEDAD;20852;0
10;02;01;06;01;000;Arriendo de Activos No Financieros;20852;0
10;02;01;07;00;000;INGRESOS DE OPERACIÓN;163023914;0
10;02;01;07;02;000;Venta de Servicios;163023914;0
10;02;01;08;00;000;OTROS INGRESOS CORRIENTES;78240;0
10;02;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
10;02;01;08;99;000;Otros;78230;0
10;02;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
10;02;01;12;10;000;Ingresos por Percibir;10;0
10;02;01;15;00;000;SALDO INICIAL DE CAJA;10;0
10;02;01;21;00;000;GASTOS EN PERSONAL;59084793;0
10;02;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;95429819;0
10;02;01;25;00;000;INTEGROS AL FISCO;8288812;0
10;02;01;25;01;000;Impuestos;8288802;0
10;02;01;25;99;000;Otros Integros al Fisco;10;0
10;02;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;319592;0
10;02;01;29;07;000;Programas Informáticos;319592;0
10;02;01;34;00;000;SERVICIO DE LA DEUDA;10;0
10;02;01;34;07;000;Deuda Flotante;10;0
10;03;01;07;00;000;INGRESOS DE OPERACIÓN;2088;0
10;03;01;07;02;000;Venta de Servicios;2088;0
10;03;01;08;00;000;OTROS INGRESOS CORRIENTES;49511;0
10;03;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
10;03;01;08;02;000;Multas y Sanciones Pecuniarias;1068;0
10;03;01;08;99;000;Otros;48433;0
10;03;01;09;00;000;APORTE FISCAL;46678102;0
10;03;01;09;01;000;Libre;46678102;0
10;03;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
10;03;01;12;10;000;Ingresos por Percibir;10;0
10;03;01;15;00;000;SALDO INICIAL DE CAJA;10;0
10;03;01;21;00;000;GASTOS EN PERSONAL;33703650;0
10;03;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;13025167;0
10;03;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
10;03;01;23;03;000;Prestaciones Sociales del Empleador;10;0
10;03;01;25;00;000;INTEGROS AL FISCO;884;0
10;03;01;25;01;000;Impuestos;874;0
10;03;01;25;99;000;Otros Integros al Fisco;10;0
10;03;01;34;00;000;SERVICIO DE LA DEUDA;10;0
10;03;01;34;07;000;Deuda Flotante;10;0
10;04;01;06;00;000;RENTAS DE LA PROPIEDAD;34947;0
10;04;01;06;01;000;Arriendo de Activos No Financieros;34947;0
10;04;01;07;00;000;INGRESOS DE OPERACIÓN;75508;0
10;04;01;07;02;000;Venta de Servicios;75508;0
10;04;01;08;00;000;OTROS INGRESOS CORRIENTES;155536;0
10;04;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
10;04;01;08;99;000;Otros;155526;0
10;04;01;09;00;000;APORTE FISCAL;457316996;0
10;04;01;09;01;000;Libre;457316996;0
10;04;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;112901;0
10;04;01;10;03;000;Vehículos;112901;0
10;04;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
10;04;01;12;10;000;Ingresos por Percibir;10;0
10;04;01;15;00;000;SALDO INICIAL DE CAJA;10;0
10;04;01;21;00;000;GASTOS EN PERSONAL;368530144;0
10;04;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;84507075;0
10;04;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;414696;0
10;04;01;23;01;000;Prestaciones Previsionales;414696;0
10;04;01;25;00;000;INTEGROS AL FISCO;10;0
10;04;01;25;99;000;Otros Integros al Fisco;10;0
10;04;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;1791652;0
10;04;01;29;03;000;Vehículos;532459;0
10;04;01;29;04;000;Mobiliario y Otros;491302;0
10;04;01;29;05;000;Máquinas y Equipos;607451;0
10;04;01;29;07;000;Programas Informáticos;160440;0
10;04;01;31;00;000;INICIATIVAS DE INVERSIÓN;2452321;0
10;04;01;31;02;000;Proyectos;2452321;0
10;04;01;34;00;000;SERVICIO DE LA DEUDA;10;0
10;04;01;34;07;000;Deuda Flotante;10;0
10;04;02;07;00;000;INGRESOS DE OPERACIÓN;3444921;0
10;04;02;07;02;000;Venta de Servicios;3444921;0
10;04;02;08;00;000;OTROS INGRESOS CORRIENTES;10;0
10;04;02;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
10;04;02;09;00;000;APORTE FISCAL;42751873;0
10;04;02;09;01;000;Libre;42751873;0
10;04;02;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
10;04;02;12;10;000;Ingresos por Percibir;10;0
10;04;02;15;00;000;SALDO INICIAL DE CAJA;10;0
10;04;02;21;00;000;GASTOS EN PERSONAL;28607873;0
10;04;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;10025012;0
10;04;02;24;00;000;TRANSFERENCIAS CORRIENTES;7563919;0
10;04;02;24;03;000;A Otras Entidades Públicas;7563919;0
10;04;02;24;03;001;Programas de Reinserción Social para Personas Privadas de Libertad;651288;0
10;04;02;24;03;002;Programa Centros de Educación y Trabajo Semiabiertos;2582132;0
10;04;02;24;03;003;Programa de Intermediación Laboral para Penados en el Sistema Abierto;213297;0
10;04;02;24;03;004;Programas de Apoyo Postpenitenciario;454852;0
10;04;02;24;03;005;Programa de Reinserción Social en Convenio con Ministerio del Interior;513071;0
10;04;02;24;03;006;Programa de Reinserción Laboral en Convenio con Ministerio del Interior;405232;0
10;04;02;24;03;007;Programa de Reinserción Social en Secciones Juveniles;155168;0
10;04;02;24;03;008;Programa Centros de Educación y Trabajo Cerrados;1644308;0
10;04;02;24;03;009;Programa Creciendo Juntos;606380;0
10;04;02;24;03;011;Programa de Intervención para Libertad Condicional;338191;0
10;04;02;25;00;000;INTEGROS AL FISCO;10;0
10;04;02;25;99;000;Otros Integros al Fisco;10;0
10;04;02;34;00;000;SERVICIO DE LA DEUDA;10;0
10;04;02;34;07;000;Deuda Flotante;10;0
10;06;01;08;00;000;OTROS INGRESOS CORRIENTES;10;0
10;06;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
10;06;01;09;00;000;APORTE FISCAL;3796406;0
10;06;01;09;01;000;Libre;3796406;0
10;06;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
10;06;01;12;10;000;Ingresos por Percibir;10;0
10;06;01;15;00;000;SALDO INICIAL DE CAJA;10;0
10;06;01;21;00;000;GASTOS EN PERSONAL;2323253;0
10;06;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;334189;0
10;06;01;24;00;000;TRANSFERENCIAS CORRIENTES;1138974;0
10;06;01;24;03;000;A Otras Entidades Públicas;1138974;0
10;06;01;24;03;001;Programa de Derechos Humanos;1138974;0
10;06;01;25;00;000;INTEGROS AL FISCO;10;0
10;06;01;25;99;000;Otros Integros al Fisco;10;0
10;06;01;34;00;000;SERVICIO DE LA DEUDA;10;0
10;06;01;34;07;000;Deuda Flotante;10;0
10;07;01;08;00;000;OTROS INGRESOS CORRIENTES;1078;0
10;07;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
10;07;01;08;99;000;Otros;1068;0
10;07;01;09;00;000;APORTE FISCAL;27982130;0
10;07;01;09;01;000;Libre;27982130;0
10;07;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
10;07;01;12;10;000;Ingresos por Percibir;10;0
10;07;01;15;00;000;SALDO INICIAL DE CAJA;10;0
10;07;01;21;00;000;GASTOS EN PERSONAL;7117517;0
10;07;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1690319;0
10;07;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
10;07;01;23;03;000;Prestaciones Sociales del Empleador;10;0
10;07;01;24;00;000;TRANSFERENCIAS CORRIENTES;19175362;0
10;07;01;24;01;000;Al Sector Privado;19175362;0
10;07;01;24;01;002;Subvención Proyectos Área Justicia Juvenil;19175362;0
10;07;01;25;00;000;INTEGROS AL FISCO;10;0
10;07;01;25;99;000;Otros Integros al Fisco;10;0
10;07;01;34;00;000;SERVICIO DE LA DEUDA;10;0
10;07;01;34;07;000;Deuda Flotante;10;0
10;07;02;08;00;000;OTROS INGRESOS CORRIENTES;18561;0
10;07;02;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
10;07;02;08;99;000;Otros;18551;0
10;07;02;09;00;000;APORTE FISCAL;76296043;0
10;07;02;09;01;000;Libre;76296043;0
10;07;02;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
10;07;02;12;10;000;Ingresos por Percibir;10;0
10;07;02;15;00;000;SALDO INICIAL DE CAJA;10;0
10;07;02;21;00;000;GASTOS EN PERSONAL;59194945;0
10;07;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;16313173;0
10;07;02;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
10;07;02;23;03;000;Prestaciones Sociales del Empleador;10;0
10;07;02;25;00;000;INTEGROS AL FISCO;10;0
10;07;02;25;99;000;Otros Integros al Fisco;10;0
10;07;02;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;558018;0
10;07;02;29;03;000;Vehículos;302238;0
10;07;02;29;04;000;Mobiliario y Otros;255780;0
10;07;02;31;00;000;INICIATIVAS DE INVERSIÓN;248458;0
10;07;02;31;02;000;Proyectos;248458;0
10;07;02;34;00;000;SERVICIO DE LA DEUDA;10;0
10;07;02;34;07;000;Deuda Flotante;10;0
10;09;01;08;00;000;OTROS INGRESOS CORRIENTES;10975;0
10;09;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
10;09;01;08;02;000;Multas y Sanciones Pecuniarias;1705;0
10;09;01;08;99;000;Otros;9260;0
10;09;01;09;00;000;APORTE FISCAL;64495586;0
10;09;01;09;01;000;Libre;64495586;0
10;09;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
10;09;01;12;10;000;Ingresos por Percibir;10;0
10;09;01;15;00;000;SALDO INICIAL DE CAJA;10;0
10;09;01;21;00;000;GASTOS EN PERSONAL;32436167;0
10;09;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;4978356;0
10;09;01;24;00;000;TRANSFERENCIAS CORRIENTES;25502008;0
10;09;01;24;01;000;Al Sector Privado;24752548;0
10;09;01;24;01;271;Aplicación Artículo 20, letra h) Ley N° 19.718;1759399;0
10;09;01;24;01;273;Auditorías Externas;367670;0
10;09;01;24;01;610;Programa de Licitaciones Defensa Penal Pública;22625479;0
10;09;01;24;02;000;Al Gobierno Central;749311;0
10;09;01;24;02;001;Programa de Concesiones Ministerio de Justicia;749311;0
10;09;01;24;07;000;A Organismos Internacionales;149;0
10;09;01;24;07;003;Cuotas a Organismos Internacionales;149;0
10;09;01;25;00;000;INTEGROS AL FISCO;10;0
10;09;01;25;99;000;Otros Integros al Fisco;10;0
10;09;01;31;00;000;INICIATIVAS DE INVERSIÓN;1590030;0
10;09;01;31;02;000;Proyectos;1590030;0
10;09;01;34;00;000;SERVICIO DE LA DEUDA;10;0
10;09;01;34;07;000;Deuda Flotante;10;0
11;01;01;05;00;000;TRANSFERENCIAS CORRIENTES;1471307;0
11;01;01;05;02;000;Del Gobierno Central;1471307;0
11;01;01;05;02;006;Dirección General de Movilización Nacional;31320;0
11;01;01;05;02;017;Red de Respaldo de Telecomunicaciones - ONEMI;269020;0
11;01;01;05;02;020;Programa Antártico - Estado Mayor Conjunto;1170967;0
11;01;01;08;00;000;OTROS INGRESOS CORRIENTES;1973850;0
11;01;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
11;01;01;08;99;000;Otros;1973840;0
11;01;01;09;00;000;APORTE FISCAL;571307194;18082
11;01;01;09;01;000;Libre;571307194;18082
11;01;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;1305000;1000
11;01;01;12;07;000;Por Anticipos por Cambio de Residencia;1305000;1000
11;01;01;15;00;000;SALDO INICIAL DE CAJA;10;10
11;01;01;21;00;000;GASTOS EN PERSONAL;514871656;12304
11;01;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;56015798;5291
11;01;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;495710;181
11;01;01;23;01;000;Prestaciones Previsionales;495710;181
11;01;01;24;00;000;TRANSFERENCIAS CORRIENTES;3120562;306
11;01;01;24;01;000;Al Sector Privado;189190;0
11;01;01;24;01;008;Bienestar Social;189190;0
11;01;01;24;02;000;Al Gobierno Central;1171750;0
11;01;01;24;02;002;Organismos de Salud del Ejército;1171750;0
11;01;01;24;03;000;A Otras Entidades Públicas;10;0
11;01;01;24;03;244;Fondo Rotativo de Abastecimiento;10;0
11;01;01;24;04;000;A Empresas Públicas no Financieras;1759612;306
11;01;01;24;04;229;Fábricas y Maestranzas del Ejército;1759612;306
11;01;01;25;00;000;INTEGROS AL FISCO;10;0
11;01;01;25;99;000;Otros Integros al Fisco;10;0
11;01;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;248615;0
11;01;01;29;07;000;Programas Informáticos;248615;0
11;01;01;32;00;000;PRÉSTAMOS;1305000;1000
11;01;01;32;07;000;Por Anticipos por Cambio de Residencia;1305000;1000
11;01;01;34;00;000;SERVICIO DE LA DEUDA;10;10
11;01;01;34;07;000;Deuda Flotante;10;10
11;03;01;05;00;000;TRANSFERENCIAS CORRIENTES;1171750;0
11;03;01;05;02;000;Del Gobierno Central;1171750;0
11;03;01;05;02;002;Ejército de Chile;1171750;0
11;03;01;06;00;000;RENTAS DE LA PROPIEDAD;416469;0
11;03;01;06;01;000;Arriendo de Activos No Financieros;416469;0
11;03;01;07;00;000;INGRESOS DE OPERACIÓN;58408927;0
11;03;01;07;01;000;Venta de Bienes;6554;0
11;03;01;07;02;000;Venta de Servicios;58402373;0
11;03;01;08;00;000;OTROS INGRESOS CORRIENTES;1306441;0
11;03;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
11;03;01;08;99;000;Otros;1306431;0
11;03;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;5416732;0
11;03;01;12;10;000;Ingresos por Percibir;5416732;0
11;03;01;15;00;000;SALDO INICIAL DE CAJA;10;0
11;03;01;21;00;000;GASTOS EN PERSONAL;40634546;0
11;03;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;25899299;0
11;03;01;25;00;000;INTEGROS AL FISCO;10;0
11;03;01;25;99;000;Otros Integros al Fisco;10;0
11;03;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;186464;0
11;03;01;29;07;000;Programas Informáticos;186464;0
11;03;01;34;00;000;SERVICIO DE LA DEUDA;10;0
11;03;01;34;07;000;Deuda Flotante;10;0
11;04;01;06;00;000;RENTAS DE LA PROPIEDAD;320635;0
11;04;01;06;01;000;Arriendo de Activos No Financieros;320635;0
11;04;01;07;00;000;INGRESOS DE OPERACIÓN;4465553;0
11;04;01;07;02;000;Venta de Servicios;4465553;0
11;04;01;08;00;000;OTROS INGRESOS CORRIENTES;10;0
11;04;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
11;04;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;18792;0
11;04;01;10;03;000;Vehículos;18792;0
11;04;01;15;00;000;SALDO INICIAL DE CAJA;10;0
11;04;01;21;00;000;GASTOS EN PERSONAL;3340326;0
11;04;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1229532;0
11;04;01;24;00;000;TRANSFERENCIAS CORRIENTES;12110;0
11;04;01;24;07;000;A Organismos Internacionales;12110;0
11;04;01;24;07;001;Comisión Internacional Permanente de Armas Portátiles de Fuego;12110;0
11;04;01;25;00;000;INTEGROS AL FISCO;55510;0
11;04;01;25;01;000;Impuestos;55500;0
11;04;01;25;99;000;Otros Integros al Fisco;10;0
11;04;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;167512;0
11;04;01;29;03;000;Vehículos;125752;0
11;04;01;29;07;000;Programas Informáticos;41760;0
11;04;01;34;00;000;SERVICIO DE LA DEUDA;10;0
11;04;01;34;07;000;Deuda Flotante;10;0
11;05;01;05;00;000;TRANSFERENCIAS CORRIENTES;425927;1395
11;05;01;05;02;000;Del Gobierno Central;425927;1395
11;05;01;05;02;017;Programa Antártico - Estado Mayor Conjunto;425927;1395
11;05;01;08;00;000;OTROS INGRESOS CORRIENTES;10;6899
11;05;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
11;05;01;08;99;000;Otros;0;6899
11;05;01;09;00;000;APORTE FISCAL;392109007;49426
11;05;01;09;01;000;Libre;392109007;49426
11;05;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;772863;1100
11;05;01;12;07;000;Por Anticipos por Cambio de Residencia;772863;1100
11;05;01;15;00;000;SALDO INICIAL DE CAJA;10;10
11;05;01;21;00;000;GASTOS EN PERSONAL;346301149;16040
11;05;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;41647443;41421
11;05;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
11;05;01;23;01;000;Prestaciones Previsionales;10;0
11;05;01;24;00;000;TRANSFERENCIAS CORRIENTES;4586332;0
11;05;01;24;03;000;A Otras Entidades Públicas;4586332;0
11;05;01;24;03;243;Bienestar Social;1978484;0
11;05;01;24;03;244;Administrador Financiero Sistema Salud Armada;2607838;0
11;05;01;24;03;245;Fondo Rotativo de Abastecimiento;10;0
11;05;01;25;00;000;INTEGROS AL FISCO;10;0
11;05;01;25;99;000;Otros Integros al Fisco;10;0
11;05;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;0;259
11;05;01;29;07;000;Programas Informáticos;0;259
11;05;01;32;00;000;PRÉSTAMOS;772863;1100
11;05;01;32;07;000;Por Anticipos por Cambio de Residencia;772863;1100
11;05;01;34;00;000;SERVICIO DE LA DEUDA;10;10
11;05;01;34;07;000;Deuda Flotante;10;10
11;07;01;07;00;000;INGRESOS DE OPERACIÓN;99901525;0
11;07;01;07;02;000;Venta de Servicios;99901525;0
11;07;01;08;00;000;OTROS INGRESOS CORRIENTES;208741;0
11;07;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
11;07;01;08;99;000;Otros;208731;0
11;07;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;1239789;0
11;07;01;12;10;000;Ingresos por Percibir;1239789;0
11;07;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2052504;0
11;07;01;13;02;000;Del Gobierno Central;2052504;0
11;07;01;13;02;200;Fondo de Emergencia Transitorio;2052504;0
11;07;01;15;00;000;SALDO INICIAL DE CAJA;10;0
11;07;01;21;00;000;GASTOS EN PERSONAL;21966523;0
11;07;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;37269131;0
11;07;01;24;00;000;TRANSFERENCIAS CORRIENTES;848723;0
11;07;01;24;02;000;Al Gobierno Central;738545;0
11;07;01;24;02;001;Servicio Hidrográfico y Oceanográfico de la Armada;738545;0
11;07;01;24;07;000;A Organismos Internacionales;110178;0
11;07;01;24;07;003;Membresía OMI;56376;0
11;07;01;24;07;004;Membresía AIFM;53802;0
11;07;01;25;00;000;INTEGROS AL FISCO;32857275;0
11;07;01;25;01;000;Impuestos;30787;0
11;07;01;25;99;000;Otros Integros al Fisco;32826488;0
11;07;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;3563751;0
11;07;01;29;03;000;Vehículos;697732;0
11;07;01;29;05;000;Máquinas y Equipos;1235792;0
11;07;01;29;06;000;Equipos Informáticos;881359;0
11;07;01;29;07;000;Programas Informáticos;741852;0
11;07;01;29;99;000;Otros Activos no Financieros;7016;0
11;07;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;2052504;0
11;07;01;30;10;000;Fondo de Emergencia Transitorio;2052504;0
11;07;01;31;00;000;INICIATIVAS DE INVERSIÓN;4844652;0
11;07;01;31;02;000;Proyectos;4844652;0
11;07;01;34;00;000;SERVICIO DE LA DEUDA;10;0
11;07;01;34;07;000;Deuda Flotante;10;0
11;08;01;06;00;000;RENTAS DE LA PROPIEDAD;6501;0
11;08;01;06;03;000;Intereses;6501;0
11;08;01;07;00;000;INGRESOS DE OPERACIÓN;60977545;0
11;08;01;07;01;000;Venta de Bienes;5974929;0
11;08;01;07;02;000;Venta de Servicios;55002616;0
11;08;01;08;00;000;OTROS INGRESOS CORRIENTES;428421;0
11;08;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
11;08;01;08;99;000;Otros;428411;0
11;08;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;3457923;0
11;08;01;12;10;000;Ingresos por Percibir;3457923;0
11;08;01;15;00;000;SALDO INICIAL DE CAJA;10;0
11;08;01;21;00;000;GASTOS EN PERSONAL;31490152;0
11;08;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;32738060;0
11;08;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
11;08;01;23;01;000;Prestaciones Previsionales;10;0
11;08;01;25;00;000;INTEGROS AL FISCO;640504;0
11;08;01;25;01;000;Impuestos;640494;0
11;08;01;25;99;000;Otros Integros al Fisco;10;0
11;08;01;26;00;000;OTROS GASTOS CORRIENTES;10;0
11;08;01;26;01;000;Devoluciones;10;0
11;08;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;1654;0
11;08;01;29;07;000;Programas Informáticos;1654;0
11;08;01;34;00;000;SERVICIO DE LA DEUDA;10;0
11;08;01;34;07;000;Deuda Flotante;10;0
11;09;01;05;00;000;TRANSFERENCIAS CORRIENTES;2848922;883
11;09;01;05;02;000;Del Gobierno Central;2848922;883
11;09;01;05;02;002;Dirección General de Aeronáutica Civil;52284;0
11;09;01;05;02;014;Programa Antártico - Estado Mayor Conjunto;2796638;883
11;09;01;07;00;000;INGRESOS DE OPERACIÓN;2730629;0
11;09;01;07;02;000;Venta de Servicios;2730629;0
11;09;01;08;00;000;OTROS INGRESOS CORRIENTES;434123;0
11;09;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
11;09;01;08;99;000;Otros;434113;0
11;09;01;09;00;000;APORTE FISCAL;221903359;61018
11;09;01;09;01;000;Libre;221903359;61018
11;09;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;534838;675
11;09;01;12;07;000;Por Anticipos por Cambio de Residencia;534838;675
11;09;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;104568;0
11;09;01;13;02;000;Del Gobierno Central;104568;0
11;09;01;13;02;002;Dirección General de Aeronáutica Civil;104568;0
11;09;01;15;00;000;SALDO INICIAL DE CAJA;10;10
11;09;01;21;00;000;GASTOS EN PERSONAL;203245427;8543
11;09;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;22166516;53351
11;09;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;0;7
11;09;01;23;01;000;Prestaciones Previsionales;0;7
11;09;01;24;00;000;TRANSFERENCIAS CORRIENTES;2505080;0
11;09;01;24;01;000;Al Sector Privado;664328;0
11;09;01;24;01;009;Medicina Curativa;664328;0
11;09;01;24;02;000;Al Gobierno Central;839011;0
11;09;01;24;02;002;Servicio Aerofotogramétrico de la FACH;192045;0
11;09;01;24;02;004;Organismos de Salud de la FACH;646966;0
11;09;01;24;03;000;A Otras Entidades Públicas;1001741;0
11;09;01;24;03;243;Bienestar Social;1001731;0
11;09;01;24;03;244;Fondo Rotativo de Abastecimiento;10;0
11;09;01;25;00;000;INTEGROS AL FISCO;10;0
11;09;01;25;99;000;Otros Integros al Fisco;10;0
11;09;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;104568;0
11;09;01;29;04;000;Mobiliario y Otros;6524;0
11;09;01;29;05;000;Máquinas y Equipos;98044;0
11;09;01;32;00;000;PRÉSTAMOS;534838;675
11;09;01;32;07;000;Por Anticipos por Cambio de Residencia;534838;675
11;09;01;34;00;000;SERVICIO DE LA DEUDA;10;10
11;09;01;34;07;000;Deuda Flotante;10;10
11;11;01;05;00;000;TRANSFERENCIAS CORRIENTES;646966;0
11;11;01;05;02;000;Del Gobierno Central;646966;0
11;11;01;05;02;002;Fuerza Aérea de Chile;646966;0
11;11;01;07;00;000;INGRESOS DE OPERACIÓN;30962835;0
11;11;01;07;02;000;Venta de Servicios;30962835;0
11;11;01;08;00;000;OTROS INGRESOS CORRIENTES;700124;0
11;11;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
11;11;01;08;99;000;Otros;700114;0
11;11;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;2735155;0
11;11;01;12;10;000;Ingresos por Percibir;2735155;0
11;11;01;15;00;000;SALDO INICIAL DE CAJA;10;0
11;11;01;21;00;000;GASTOS EN PERSONAL;16670606;0
11;11;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;18314509;0
11;11;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
11;11;01;23;01;000;Prestaciones Previsionales;10;0
11;11;01;25;00;000;INTEGROS AL FISCO;48048;0
11;11;01;25;01;000;Impuestos;48038;0
11;11;01;25;99;000;Otros Integros al Fisco;10;0
11;11;01;26;00;000;OTROS GASTOS CORRIENTES;10;0
11;11;01;26;01;000;Devoluciones;10;0
11;11;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;11897;0
11;11;01;29;07;000;Programas Informáticos;11897;0
11;11;01;34;00;000;SERVICIO DE LA DEUDA;10;0
11;11;01;34;07;000;Deuda Flotante;10;0
11;18;01;06;00;000;RENTAS DE LA PROPIEDAD;8233;0
11;18;01;06;99;000;Otras Rentas de la Propiedad;8233;0
11;18;01;07;00;000;INGRESOS DE OPERACIÓN;4667607;0
11;18;01;07;02;000;Venta de Servicios;4667607;0
11;18;01;08;00;000;OTROS INGRESOS CORRIENTES;3173;0
11;18;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
11;18;01;08;02;000;Multas y Sanciones Pecuniarias;10;0
11;18;01;08;99;000;Otros;3153;0
11;18;01;09;00;000;APORTE FISCAL;2343744;0
11;18;01;09;01;000;Libre;2343744;0
11;18;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;10;0
