Año	Mes	Moneda	Partida	Nombre Partida	Capítulo	Nombre Capítulo	Programa	Nombre Programa	Subtítulo	Nombre Subtítulo	Item	Nombre Item	Asignación	Nombre Asignación	Monto Ley Inicial	Monto Ley Vigente a AGOSTO	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	162	Universidad Católica del Norte - Bioproductos marinos como neutracenticos contra el cáncer (30485937-0)	0	29.267	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	163	Centro de Estudios Avanzados en Zonas Áridas (CEAZA) - Plan de gestión de glaciares para la región de Coquimbo (40000343)	0	56.368	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	164	Fundación Empresarial EUROCHILE - Conventión Bareau, como motor turístico regional (30485971-0)	0	67.400	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	165	Universidad Central - Realidad Inmersiva e innovación tecnológica astroturismo (30485970-0).	0	115.850	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	166	Universidad Católica del Norte - Ecosistema de emprendimiento liceos técnicos de Coquimbo (30485966-0).	0	65.000	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	168	Universidad Católica del Norte - Producción de hidrogel algal como estrategia de riego (30485882-0).	0	52.221	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	169	Universidad Católica del Norte - Valoración nutricional de productos del mar en la región de Coquimbo (30485950-0)	0	19.641	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	170	Universidad Católica del Norte - Fortalecimiento económico del CBC Coquimbo - Porto Alegre (30485943-0).	0	74.000	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	171	Pontificia U. Católica de Chile - Innovación para el reúso de agua y su replicabilidad (30485965-0).	0	55.358	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	172	INIA - Descripción de la nuez para elaboración de subproductos (30485987-0).	0	46.827	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	173	INIA - Monitoreo satelital de la demanda de riego regional (30485936-0).	0	80.315	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	174	INIA - Agregación de valor para pequeños olivicultores de Elqui (30485990-0).	0	68.195	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	175	Universidad  Católica del Norte - Monitoreo y control preventivo de la salinización en acuíferos (30485954-0).	0	90.580	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	176	INIA - Tasas de riego diferenciada en nogal según estado fenológico (30485988-0).	0	43.480	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	177	Universidad Santo Tomás - Acuicultura sustentable e industria ostionera regional (30486026-0).	0	34.473	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	208	INFOR - Capacitación  generación de un sistema de gestión de la vegetación (30431522-0)	0	29.458	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	1	Al Sector Privado	209	IFOP - Consolidación estrategia pesquera acuicola del camarón en cuenca del río Choapa (30480241-0)	0	517.331	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	2	Al Gobierno Central			0	5.055.391	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	2	Al Gobierno Central	6	Subsecretaría del Trabajo	0	1.459.292	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	2	Al Gobierno Central	36	Servicio de Salud Coquimbo - FAR	0	3.596.099	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas			16.484.480	16.934.283	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	100	Municipalidades (Programa Mejoramiento de Barrios)	5.983.708	6.684.939	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	114	INNOVACHILE-Transferencia evaluación comportamiento jibia en la región de Coquimbo (30350829-0)	22.367	22.367	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	117	INNOVACHILE-Transferencia capital humano para la innovación (30350833-0)	52.711	52.711	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	118	INNOVACHILE-Transferencia estudios hidrogeológicos y geofísicos por sectores y microcuencas (30382623-0)	78.609	112.672	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	119	INNOVACHILE-Transferencia programa de difusión tecnológica de fomento a la reconversión agrícola (30382576-0)	19.721	23.168	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	120	INNOVACHILE-Transferencia programa de difusión tecnológica a productores agrícolas (30382672-0)	0	5.222	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	121	CONICYT-Transferencia diseño de magister orientado en gestión de recurso hídrico (30382173-0)	0	60.168	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	125	Municipalidades (Fondo Regional de Iniciativa Local)	2.052.000	2.052.000	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	128	U. DE CHILE-Prospección Germoplasma y Tecnología para Cosecha Temprana de fruta (30404028-0)	0	6.309	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	129	U.DE CHILE- Transferencia Tecnológica e Innovación en Riego Uva Pisquera Limarí (30404129-0)	0	9.426	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	130	CORFO-Articulación de redes y vinculación con el entorno (30467186-0)	97.432	119.301	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	131	CORFO-Desarrollo de locaciones fílmicas y cinematográficas (30467194-0)	85.158	85.158	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	132	CORFO-Mejoramiento de la competitividad del astroturismo (30467183-0)	194.940	194.940	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	133	CORFO-Ecosistema de emprendimiento dinámico regional (30467086-0)	338.580	338.580	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	134	CORFO-Desarrollo de capacidades e identidad gastronómica (30467187-0)	56.430	56.430	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	136	CORFO-Apoyo a la implementación de la hoja de ruta del PER (30467142-0)	102.600	102.600	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	137	Universidad de La Serena - Soluciones TEC para distribución de agua potable rural (30485867-0).	0	73.062	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	138	Universidad de La Serena - Mapeo genético del hongo fitopatogeno Botrytis Cinerea (30485880-0).	0	65.690	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	139	Universidad de La Serena  - Calamar gigante: desarrollo de bioproductos marinos (30485942-0).	0	67.153	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	140	Universidad de La Serena - Prospección funcional del aceite de oliva regional (30485929-0).	0	102.952	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	141	Universidad de La Serena - Mejoramiento de la gestión en la pequeña minería (30485973-0).	0	66.024	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	142	Universidad de La Serena  - Refrigeración solar para agricultura y acuicultura (30485945-0).	0	48.484	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	143	Universidad de Chile - Agricultura fotovoltaica  ahorrar agua produciendo energía (30485931-0).	0	64.089	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	144	Universidad de Chile - Gestión territorial de pasivos ambientales prioritarios (30485870-0).	0	67.327	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	145	Universidad de La Serena  - Buenas prácticas para la gestión hídrica organizacional (30485959-0).	0	75.049	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	146	Universidad de la Serena - Realidad virtual para reinventar el astroturismo (30485922-0).	0	73.799	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	147	Universidad de La Serena - Planificación de la inversión en revestimientos hídricos (30485958-0).	0	114.671	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	207	SUBSECRETARIA DE PESCA-Recuperación de la sustentabilidad de la actividad de pesca (30352777-0)	114.164	114.164	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	209	CORFO -APL pequeña minería zonas rezagadas (30439627-0)	16.416	16.416	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	210	INDAP- Gestión territorial de INDAP zonas rezagadas etapa II (30440032-0)	0	2.672	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	211	SUBSECRETARIA DE TELECOMUNICACIONES-Conectividad de Telecomunicaciones en los Territorios PIRDT Primera Etapa.	1.122.377	753.371	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	217	CORFO-Transferencia apoyo iniciativas PMDT y Zonas Rezagadas (30377078-0)	0	29.163	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	224	SEREMI de Bienes Nacionales - Protección fortalecimiento del derecho de las propiedad de la CC AA (30385980-0)	132.302	132.302	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	225	SEREMI de Bienes Nacionales - Saneamiento de títulos de dominio para la reconstrucción (30434574-0)	52.337	52.337	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	226	Subsecretaría de Minería - Prevención de riesgos y salud ocupacional pequeña minería (30445575-0)	462.998	462.998	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	236	FOSIS - Concurso Regional de Emprendimiento (CREE) 2016 (30459299-0)	307.800	307.800	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	237	SERNATUR - Fortalecimiento del destino regional (30419786-0)	272.814	272.814	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	238	SERCOTEC - Programa especial de desarrollo local para zonas rezagadas (30464524-0)	16.980	288.893	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	239	DIRECON-CHILE - Capacitación internacional -zonas rezagadas Coquimbo (30452923-0)	109.719	109.719	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	240	Subsecretaría de Minería - Capital minero de la región (30481614-0)	615.600	615.600	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	242	Subsecretaría del Medio Ambiente - Capacitación Plan de manejo sitio Ramsar Huentelauquén (30436632-0)	0	35.800	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	244	SERNAPESCA - Desarrollo y fomento de la pesca artesanal en la región (40000006-0)	0	273.252	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	252	FOSIS - Fortalecimiento al emprendimiento en zonas rezagadas (30488464-0)	0	136.500	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	253	CORFO - Mejoramiento competitividad empresarial zonas rezago CORFO 2018 (40001628-0)	0	320.000	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	254	SERNATUR - Fortalecimiento destino turístico zonas rezagadas (40001109-0)	0	20.000	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	355	SAG - Prevención sanitario productivo veranadas argentinas 2018 - 2019 (400003064-0)	0	131.666	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	400	CORFO - Fortalecimiento de la competitividad agrícola (40005101-0)	0	150.000	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	401	CORFO - Fortalecimiento de la competitividad de empresas turísticas (400051000-0)	0	135.989	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	402	CORFO - Apoyo a la inversión y a la reactivación económica (40005102-0)	0	160.000	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	403	CORFO - Apoyo a la innovación social en la región de Coquimbo (40005103-0)	0	1	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	404	SERCOTEC - Integración del marketing digital a las MYPES de Coquimbo (40006926-0)	0	100.000	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	33	TRANSFERENCIAS DE CAPITAL	3	A Otras Entidades Públicas	999	Provisión FIC (Sin Distribuir)	4.176.717	1.568.535	
2018	Agosto	PESOS	5	MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA	64	GOBIERNO REGIONAL REGIÓN IV COQUIMBO	2	INVERSIÓN REGIONAL REGIÓN IV	34	SERVICIO DE LA DEUDA					1.000	4.891.463	
