_id,Ano,Mes,Moneda,Partida,Nombre Partida,Capitulo,Nombre Capitulo,Programa,Nombre Programa,Subtitulo,Nombre Subtitulo,Item,Nombre Item,Asignacion,Nombre Asignacion,Monto Ley Inicial,Monto Ley Vigente a AGOSTO
678,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,03,PROGRAMAS DE DESARROLLO LOCAL,32,PRÉSTAMOS,04,De Fomento,,,9.151.948,9.151.948
679,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,03,PROGRAMAS DE DESARROLLO LOCAL,32,PRÉSTAMOS,04,De Fomento,002,Municipalidades,9.151.948,9.151.948
680,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,03,PROGRAMAS DE DESARROLLO LOCAL,33,TRANSFERENCIAS DE CAPITAL,,,,,118.260.981,183.014.177
681,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,03,PROGRAMAS DE DESARROLLO LOCAL,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,,,118.260.981,183.014.177
682,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,03,PROGRAMAS DE DESARROLLO LOCAL,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,110,Municipalidades (Fondo de Incentivo al Mejoramiento de la Gestión Municipal),15.930.849,15.930.849
683,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,03,PROGRAMAS DE DESARROLLO LOCAL,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,111,Municipalidades (Programa Revitalización de Barrios e Infraestructura Patrimonial Emblemática),8.322.980,11.862.347
684,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,03,PROGRAMAS DE DESARROLLO LOCAL,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,120,Fondo de Desarrollo Municipal,94.007.152,155.220.981
685,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,03,PROGRAMAS DE DESARROLLO LOCAL,34,SERVICIO DE LA DEUDA,,,,,10,467.091
686,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,03,PROGRAMAS DE DESARROLLO LOCAL,34,SERVICIO DE LA DEUDA,07,Deuda Flotante,,,10,467.091
687,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,08,OTROS INGRESOS CORRIENTES,,,,,0,116.132
688,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,08,OTROS INGRESOS CORRIENTES,99,Otros,,,0,116.132
689,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,09,APORTE FISCAL,,,,,78.454.742,71.442.918
690,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,09,APORTE FISCAL,01,Libre,,,78.454.742,71.442.918
691,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,25,INTEGROS AL FISCO,,,,,0,116.132
692,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,25,INTEGROS AL FISCO,99,Otros Integros al Fisco,,,0,116.132
693,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,33,TRANSFERENCIAS DE CAPITAL,,,,,78.454.742,71.442.918
694,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,,,0,3.315.148
695,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,020,Programa Financiamiento Gobiernos Regionales,0,3.315.148
696,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,,,78.454.742,68.127.770
697,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,001,Provisión Fondo Nacional de Desarrollo Regional,43.660.135,37.985.246
698,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,05,TRANSFERENCIAS A GOBIERNOS REGIONALES,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,432,Fondo de Apoyo Contingencia Regional,34.794.607,30.142.524
699,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,09,APORTE FISCAL,,,,,258.455.772,258.350.772
700,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,09,APORTE FISCAL,01,Libre,,,258.455.772,258.350.772
701,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,,,,,258.455.772,258.350.772
702,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,,,192.441.468,224.684.156
703,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,001,Programa Inversión Regional Región de Tarapacá,7.919.858,7.919.858
704,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,002,Programa Inversión Regional Región de Antofagasta,4.691.858,4.691.858
705,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,003,Programa Inversión Regional Región Atacama,18.588.472,18.588.472
706,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,004,Programa Inversión Regional Región Coquimbo,5.309.819,5.309.819
707,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,005,Programa Inversión Regional Región de Valparaiso,19.542.716,19.542.716
708,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,006,Programa Inversión Regional Región del Libertador General B. O'Higgins,7.796.297,7.796.297
709,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,007,Programa Inversión Regional Región del Maule,5.316.054,5.316.054
710,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,008,Programa Inversión Regional Región del BíoBío,2.238.314,2.238.314
711,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,009,Programa Inversión Regional Región de La Araucanía,40.647.679,40.647.679
712,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,010,Programa Inversión Regional Región de Los Lagos,9.617.004,9.617.004
713,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,011,Programa Inversión Regional Región de Aysén del General Carlos Ibáñez del Campo,19.221.976,19.221.976
714,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,012,Programa Inversión Regional Región de Magallanes y de la Antártica Chilena,14.242.477,14.242.477
715,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,013,Programa Inversión Regional Región Metropolitana,16.167.971,16.167.971
716,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,014,Programa Inversión Regional Región de Los Ríos,9.480.467,9.480.467
717,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,015,Programa Inversión Regional Región de Arica y Parinacota,10.279.055,10.279.055
718,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,016,Programa Inversión Regional Región de Ñuble,1.381.451,1.381.451
719,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,020,Programa Financiamiento Gobiernos Regionales,0,32.242.688
720,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,,,66.014.304,33.666.616
721,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,06,PROGRAMAS DE CONVERGENCIA,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,433,Fondo de Equidad Interregional,66.014.304,33.666.616
722,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,13,TRANSFERENCIAS PARA GASTOS DE CAPITAL,,,,,0,43.877.288
723,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,13,TRANSFERENCIAS PARA GASTOS DE CAPITAL,02,Del Gobierno Central,,,0,43.877.288
724,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,13,TRANSFERENCIAS PARA GASTOS DE CAPITAL,02,Del Gobierno Central,200,Fondo de Emergencia Transitorio,0,43.877.288
725,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,15,SALDO INICIAL DE CAJA,,,,,0,639.444
726,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,33,TRANSFERENCIAS DE CAPITAL,,,,,0,43.877.288
727,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,,,0,43.877.288
728,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,010,Programa de Mejoramiento Urbano y Equipamiento Comunal FET-Covid-19,0,21.938.644
729,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,020,Programa de Mejoramiento de Barrios FET-Covid-19,0,21.938.644
730,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,34,SERVICIO DE LA DEUDA,,,,,0,639.444
731,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,05,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,50,SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO FET - Covid - 19,34,SERVICIO DE LA DEUDA,07,Deuda Flotante,,,0,639.444
732,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,05,TRANSFERENCIAS CORRIENTES,,,,,10,10
733,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,,,10,10
734,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,201,Recuperación de Licencias Médicas - FONASA,10,10
735,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,08,OTROS INGRESOS CORRIENTES,,,,,58.138,58.138
736,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,08,OTROS INGRESOS CORRIENTES,01,Recuperaciones y Reembolsos por Licencias Médicas,,,56.863,56.863
737,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,08,OTROS INGRESOS CORRIENTES,99,Otros,,,1.275,1.275
738,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,09,APORTE FISCAL,,,,,7.906.952,7.906.952
739,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,09,APORTE FISCAL,01,Libre,,,7.906.952,7.906.952
740,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,15,SALDO INICIAL DE CAJA,,,,,10,10
741,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,21,GASTOS EN PERSONAL,,,,,6.312.860,6.312.860
742,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,22,BIENES Y SERVICIOS DE CONSUMO,,,,,1.060.471,1.060.471
743,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,25,INTEGROS AL FISCO,,,,,56.873,56.873
744,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,25,INTEGROS AL FISCO,99,Otros Integros al Fisco,,,56.873,56.873
745,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,,,,,534.896,534.896
746,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,02,Edificios,,,370.796,370.796
747,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,06,Equipos Informáticos,,,56.283,56.283
748,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,07,Programas Informáticos,,,107.817,107.817
749,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,34,SERVICIO DE LA DEUDA,,,,,10,10
750,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,07,AGENCIA NACIONAL DE INTELIGENCIA,01,AGENCIA NACIONAL DE INTELIGENCIA,34,SERVICIO DE LA DEUDA,07,Deuda Flotante,,,10,10
751,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,05,TRANSFERENCIAS CORRIENTES,,,,,10,10
752,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,,,10,10
753,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,201,Recuperación de Licencias Médicas - FONASA,10,10
754,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,08,OTROS INGRESOS CORRIENTES,,,,,20,20
755,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,08,OTROS INGRESOS CORRIENTES,01,Recuperaciones y Reembolsos por Licencias Médicas,,,10,10
756,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,08,OTROS INGRESOS CORRIENTES,99,Otros,,,10,10
757,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,09,APORTE FISCAL,,,,,45.532.611,45.532.611
758,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,09,APORTE FISCAL,01,Libre,,,45.016.715,45.016.715
759,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,09,APORTE FISCAL,03,Servicio de la Deuda Externa,,,515.896,515.896
760,2022,Agosto,PESOS,05,MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA,08,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,01,SUBSECRETARÍA DE PREVENCIÓN DEL DELITO,15,SALDO INICIAL DE CAJA,,,,,10,417.096
